α,β,I,O,z,R,minAdv,avgAdv,ratio
82,50,124.22575779,89.7257577900001,-81.9865303325561,115.637408109042,0.148619590449469,3.52107237196527,0.0422086156572004
59,63,96.1847281920035,84.6847281920035,-84.0547979638776,98.236603788518,0.151727929542535,3.59473861029173,0.0422083344552893
88,79,148.610147241165,108.110147241165,-125.271190322467,194.422612702643,0.189959678957663,4.50353605183642,0.0421801173058675
63,23,81.6900801447715,66.1900801447715,-74.2139856922196,89.518580973863,0.106608964989755,2.52757838390861,0.0421783022312828
67,81,117.372162831046,97.8721628310461,-84.3243658605252,109.501625078412,0.163989918273859,3.88852570072504,0.0421727746953767
53,34,72.6726334885244,67.1726334885244,-91.2273819818687,91.3370271001737,0.130599720818801,3.09894025467435,0.0421433490438573
48,24,60.2491407229416,59.7491407229416,-103.868009772111,103.062986940313,0.138347848817702,3.28570509187368,0.0421059848493004
75,51,114.039549636333,86.5395496363331,-77.2101691745425,104.006565529648,0.139722549586796,3.32302725023002,0.0420467661157832
52,57,82.7229138753163,78.2229138753163,-96.3887713102786,93.6162361527802,0.155532276672349,3.7005948309814,0.0420289936553529
56,78,99.2539004889233,90.7539004889233,-89.8757857030094,100.161108350507,0.166768062645335,3.96805303221269,0.0420276798952812
65,46,96.4273760809017,78.9273760809017,-76.7791333060636,95.5502337909857,0.131689643123972,3.13400327594596,0.0420196252297225
53,55,83.2083547858109,77.7083547858109,-93.2907755032585,94.3285459505763,0.15143790172558,3.60489001751677,0.0420090213542488
63,73,107.279427580485,91.7794275804848,-82.9114036745054,102.71407923536,0.157038679054144,3.74213990558597,0.0419649406532687
62,21,79.2288096416444,64.7288096416444,-74.7913019547287,89.1385851409604,0.104216140723351,2.48621910037445,0.041917520747731
62,57,97.6153041858484,83.1153041858483,-80.5223957040092,97.6772532686414,0.143291968895262,3.41878310339316,0.0419131499605937
55,11,64.0649386193915,56.5649386193915,-83.7017040945972,88.1576592321773,0.101548710498252,2.42320243707866,0.0419068208847943
56,38,79.0977307883478,70.5977307883478,-84.9475018913417,92.8023155170223,0.129142743710711,3.08288362577663,0.0418902428333402
66,64,107.215244242285,88.7152442422854,-80.0367472717459,101.614055286482,0.148438203313502,3.54739886759366,0.0418442382303046
58,87,106.767049971109,96.267049971109,-88.8055825573682,103.530542466881,0.170225305894135,4.072711052387,0.0417965585342389
53,14,62.6486846171667,57.1486846171667,-89.1491952146576,88.4010844799313,0.108471995142684,2.59613594703556,0.0417820936020493
73,45,107.819192337729,82.3191923377293,-74.9768827035103,99.2156196598538,0.130818587100889,3.13211994883182,0.0417667871084184
82,0,67.3535855520866,62.1464144479134,-65.4583702852378,93.9007670841216,0.0735100522595008,1.76136106886879,0.0417348001830832
62,39,88.4094515950002,73.9094515950002,-77.595351987364,93.2648532762987,0.124372315030807,2.98154498005988,0.0417140495490058
71,54,109.570648159214,86.0706481592136,-77.2356956255108,101.437403853988,0.1390772629254,3.34266591666013,0.0416066895085826
64,25,84.1567766170389,67.6567766170388,-73.7523491037412,89.962455457257,0.107010788553132,2.57198502150456,0.0416063031698887
57,70,96.728085921604,87.228085921604,-87.3997293733448,99.0243690901397,0.157292605503785,3.78442659141925,0.0415631276506797
81,75,135.834570978292,102.334570978292,-112.948806249478,173.030459810654,0.186336880561561,4.48881203659343,0.0415114019126923
75,32,103.836942926605,76.3369429266054,-71.6482743724113,95.1879257645131,0.115158225240272,2.77530318886512,0.0414939260338482
72,84,126.432864169776,101.932864169776,-88.4204229809488,120.761320971406,0.168380564941752,4.05980722613145,0.041475014837638
78,62,124.496484000365,93.9964840003648,-83.8239790122355,116.735144471756,0.153781914617428,3.7150489264521,0.0413943174536576
68,39,97.2271345789635,76.7271345789635,-74.180044028031,94.3686208126986,0.121739321580961,2.94283563735788,0.0413680329392303
51,42,73.7216112753672,70.2216112753672,-98.7091519716277,90.3196470915922,0.141009446993452,3.41000390702453,0.0413516966074365
56,74,97.2425238643771,88.7425238643771,-89.3475426316584,99.3534656328563,0.160516124295848,3.89190735340607,0.0412435625312019
70,72,117.398808951523,94.8988089515226,-82.3058050461981,108.858027366413,0.154096230480749,3.7386938185904,0.0412165954094759
70,38,99.6524313931899,77.1524313931899,-73.4405965010136,94.7873007699826,0.120266263984874,2.91792720320816,0.0412163346133673
66,67,108.756561675614,90.2565616756143,-80.7159981646611,102.686092039128,0.148686968082686,3.61032881574281,0.0411837745732016
58,66,96.2067746595139,85.7067746595139,-85.5950678955147,98.5684917833286,0.151169007336755,3.67852888953962,0.0410949626538543
49,27,63.2427349165443,61.7427349165443,-102.722937339175,94.49458877611,0.132132672655362,3.21613952127725,0.0410842476768194
54,13,63.6103646233184,57.1103646233184,-86.3058932688906,88.4685044453225,0.103362460673493,2.51911902421371,0.0410311937149357
71,74,119.944126224177,96.4441262241769,-83.3976412191702,111.449230476855,0.155609353199976,3.79798634521068,0.0409715409841329
49,21,60.2422322392684,58.7422322392684,-99.7697066327704,98.9958361335763,0.125841119759455,3.07407180287576,0.0409362981182588
78,82,134.613025225704,104.113025225704,-109.735848596834,165.291641804691,0.192427611893774,4.70615282770943,0.0408885174235688
89,1,70.9698457661091,65.530154233891,-65.8634763411264,92.5748031619403,0.0720599778704184,1.76268542366201,0.0408807929668543
69,69,114.337815992322,92.8378159923225,-81.1634088912181,106.172561072676,0.149408861295416,3.66418253006776,0.0407754963267765
81,46,120.486415831289,86.986415831289,-78.8828534597493,109.922934248154,0.136171058164065,3.34289088241,0.0407345207947364
74,48,110.922860829977,84.4228608299766,-75.9833050217057,101.434789644652,0.131213949542495,3.22601334132773,0.0406737157164053
63,58,99.6221596722898,84.1221596722898,-80.0536129748546,98.2711401456955,0.139510379567984,3.43124855898214,0.0406587797910416
77,67,125.568986661788,96.0689866617879,-85.3400946179634,118.77046697048,0.155185504117916,3.81799465774637,0.0406458148921342
67,65,109.242546641319,89.742546641319,-80.0959091589757,102.681289642967,0.144979084680363,3.56924298776304,0.0406190010535613
65,27,86.6299656559463,69.1299656559463,-73.4007686954463,90.4782327126404,0.106295147970641,2.61916451047662,0.040583608836124
48,23,59.7491317461293,59.2491317461293,-103.373914516214,103.860537051207,0.132243531951357,3.26262309174296,0.0405328866475687
61,19,76.7718693175286,63.2718693175286,-75.493898291266,88.8178513452609,0.0990446118886595,2.44805886120698,0.0404584274741773
72,77,122.986255487497,98.4862554874973,-85.1936483611659,115.221272175657,0.157276992488157,3.88893042448245,0.040442223264791
76,53,116.631997832001,88.1319978320006,-78.3352632990574,106.417999884071,0.137350212984685,3.39783761368483,0.0404228302234061
73,57,114.183644635594,88.6836446355944,-78.4743142834773,104.800747932224,0.139053759493206,3.44134533157917,0.0404068020193128
48,66,81.249719876116,80.749719876116,-119.614556134773,78.9129256630555,0.171868206665349,4.25923366420606,0.0403519083983823
54,84,99.2560844205582,92.7560844205582,-94.0601563797431,99.8200215280714,0.16746758554348,4.1517623707499,0.0403365054617111
83,0,67.9544875828197,62.5455124171803,-65.4009940669887,93.5438460556755,0.0707209831533823,1.75332062922238,0.040335453752545
77,83,133.56037669039,104.06037669039,-100.80681806256,147.162020933651,0.199460048572267,4.94987201944688,0.0402960011468248
55,78,97.751052298856,90.251052298856,-91.4728235171688,99.5163253630522,0.16122143062175,4.00186502449539,0.0402865737936973
49,39,69.2439925465884,67.7439925465884,-107.843432771653,86.9424855526431,0.141171740147561,3.50682709105539,0.0402562591430976
53,44,77.6886881251447,72.1886881251447,-92.2143418707613,92.7578388925814,0.134553220835365,3.34660484030114,0.0402058884320676
76,63,121.937593161795,93.4375931617946,-82.3416671030303,113.065330396602,0.147192047785636,3.6642777125959,0.0401694574839853
82,51,124.773962430103,90.2739624301027,-82.567030511157,116.631665502183,0.142841225542747,3.55628184729786,0.0401658900155176
74,30,101.295564893343,74.7955648933433,-71.1221541182003,93.8071724707,0.10853434202929,2.70343825775766,0.0401467803889528
52,43,75.7060385808168,71.2060385808168,-95.1279593236504,91.7824865230599,0.135342171385838,3.37346785844347,0.0401195971223172
77,36,108.962488830516,79.4624888305158,-73.076199763936,98.5009917840845,0.11740120337381,2.92705997026617,0.0401089163072851
67,41,96.7941153956693,77.2941153956693,-74.9377109294146,94.6672047077471,0.120169225111129,2.99786927798915,0.040084878281195
64,60,102.146944630679,85.6469446306791,-79.9001394941762,99.240981545175,0.138866598955323,3.4680328257224,0.0400418928925208
60,59,95.6484120706336,83.1484120706336,-82.468455713534,97.6074764298209,0.139756886301303,3.49059701402492,0.0400381040090769
52,15,61.6812389082394,57.1812389082394,-91.5661604860245,89.8322910562501,0.107114518400207,2.68001428881481,0.0399678907859764
84,73,139.506747306873,103.006747306873,-118.658463501185,184.456026062138,0.172444689309875,4.31756578144058,0.0399402575523328
56,10,65.0152675059363,56.5152675059363,-81.5052000851371,87.8856528500841,0.0940193386796263,2.3555320097255,0.0399142691720766
61,56,95.6126698605418,82.1126698605418,-81.1210163308915,97.1519661052062,0.135998333021622,3.40871746597001,0.039897214826199
67,86,119.833529247284,100.333529247284,-85.8530360018155,112.02703133166,0.158788147034795,3.98244295214756,0.0398720456118945
71,40,102.185584445097,78.6855844450971,-73.7398818596995,95.9584101550541,0.11872999846003,2.97811707301271,0.0398674718116172
66,29,89.1106693523657,70.6106693523657,-73.1555147400174,91.0741545630089,0.106341900968915,2.66885969109341,0.0398454446008541
64,36,89.8020669197351,73.3020669197351,-75.59897589748,92.7011070139753,0.114476371214508,2.88007791869224,0.0397476646279378
69,52,105.509994591702,84.0099945917024,-76.7823394686942,99.2021508673645,0.130319258958014,3.28023655216388,0.0397286161792344
64,72,108.283577920568,91.783577920568,-82.330519191121,103.040864626915,0.147525461707353,3.71621151864784,0.0396978107858164
59,62,95.6776639921832,84.1776639921832,-83.9070284047366,98.0123423554567,0.141676129811328,3.57344748074311,0.03964690416602
64,82,113.326653622485,96.8266536224845,-84.5934085025249,106.65123596563,0.154740028129649,3.90325519293263,0.0396438409688986
57,69,96.2236045559377,86.7236045559377,-87.2639401030227,98.8179513840869,0.149228318090834,3.76434583692191,0.0396425632913839
56,73,96.7392528672274,88.2392528672274,-89.2174572111756,99.1552888071481,0.153451755343563,3.87243944273534,0.0396266378371486
49,64,81.7473949075633,80.2473949075633,-110.842676731171,86.3049422272008,0.161734922869926,4.08166297333508,0.0396247617518931
72,42,104.730325898801,80.2303258988009,-74.1587665849577,97.2851139286098,0.120375329667001,3.04037232027881,0.039592298898433
54,45,79.6703477190133,73.1703477190133,-89.79413704846,93.445141658488,0.131677528226188,3.32721204990157,0.0395759351226452
90,1,71.5542580805428,65.9457419194573,-65.9422426434795,92.3917264748425,0.0695582119089273,1.75947801947184,0.0395334361322725
50,18,60.228346736635,57.728346736635,-96.175413414825,96.1028592286915,0.114686090287474,2.90164675109502,0.039524483896668
82,63,131.239601318729,96.7396013187293,-91.969760816623,133.325815673807,0.161619180834233,4.09293590976069,0.0394873470773898
78,38,111.546997022042,81.0469970220415,-74.0074974471978,100.493377589218,0.118702314886869,3.00767355096531,0.039466488924229
75,50,113.504844062497,86.0048440624973,-76.8832571216551,103.478726759577,0.13006579481027,3.29629451866898,0.0394581837495486
70,53,107.537241048448,85.0372410484484,-76.9529326935702,100.250238405573,0.130612136742844,3.31016282324498,0.0394579190563212
82,78,138.847518514623,104.347518514623,-118.011193141992,182.45117055368,0.171330421296575,4.34656024672158,0.039417473029576
51,17,61.2081793255631,57.7081793255631,-94.0275581671711,92.2992074771849,0.110183428752124,2.79622834021098,0.0394043029918687
79,40,114.145851305901,82.6458513059006,-75.1112740446462,102.764418423323,0.121737987456667,3.09222154143045,0.0393691027067717
67,31,91.5998486514367,72.0998486514367,-73.0148718441874,91.759642752611,0.107108442734984,2.72085040245905,0.0393657963106613
76,34,106.392492953891,77.892492953891,-72.2953182104513,96.7436268658561,0.112051645126677,2.84975405228653,0.0393197599058667
86,77,144.569313899298,106.069313899298,-123.121386960427,191.763490172535,0.170069966596137,4.330272071669,0.0392746607560359
58,77,101.759637190143,91.2596371901426,-87.21500824663,101.05187432716,0.152597040913297,3.89459741660859,0.0391817239601052
81,69,132.80575316788,99.3057531678805,-96.3935100262135,141.057031297473,0.172559985655972,4.41515004412622,0.0390836062039478
50,40,71.2342497239409,68.7342497239409,-103.185301156185,87.9115681591912,0.134160224747096,3.43565629650937,0.0390493731527811
61,41,87.9619587205649,74.4619587205649,-78.7939112713721,93.6560465931155,0.118806419787096,3.04710461653613,0.0389899379044466
84,0,68.5542055901549,62.9457944098451,-65.3639366911794,93.2150722854958,0.0680745364797742,1.74596450707718,0.038989645095211
74,59,116.763756037235,90.2637560372349,-79.5122487880555,107.136905436957,0.136694675210356,3.508989468774,0.0389555672442972
67,66,109.757307823535,90.2573078235354,-80.3361058459235,103.062379738095,0.139818787088621,3.59038794163272,0.0389425291532811
48,22,59.2491230553871,58.7491230553871,-102.869051611033,104.677635054031,0.126130794654083,3.23975830077763,0.0389321618911537
55,77,97.2489052269827,89.7489052269827,-91.3483237698688,99.3260292923938,0.155027888965103,3.98294979695473,0.0389228830058652
65,61,104.163896177015,86.6638961770153,-79.6880473687357,100.028201941468,0.135627414041278,3.48505601828336,0.0389168533675634
64,87,115.797010572144,99.2970105721444,-85.8270528512255,108.649851485683,0.155028263753009,3.99113281127546,0.0388431733754975
60,74,103.2585988571,90.7585988571,-84.8876559249439,101.32169908252,0.147400389115024,3.79798405944724,0.0388101652897607
58,65,95.7009966237181,85.2009966237181,-85.453424953549,98.3534375194882,0.141957487118918,3.6577776270879,0.0388097641769263
50,62,82.2425230108638,79.7425230108638,-104.784215022712,90.2227020558752,0.153065928697523,3.9446658715163,0.0388032684346686
59,76,102.761646689393,91.2616466893927,-86.0680506952664,101.327761344466,0.149542313475943,3.85414224523836,0.0388004136745851
55,37,77.1240220558391,69.6240220558391,-86.7428528434305,92.485964142996,0.119555338704195,3.09110891428776,0.0386771679741159
55,46,81.6517703490803,74.1517703490803,-87.7527525886672,93.9553436456348,0.127885039200535,3.31376409704818,0.0385920770022381
71,73,119.43577336039,95.9357733603905,-83.0404979332491,110.855938726175,0.145728870912271,3.77614247016917,0.0385919948898914
66,43,96.3553278757562,77.8553278757562,-75.7413524513476,94.9689041008147,0.117823533006154,3.05312603699038,0.0385911133633706
79,70,130.212058486271,98.7120584862713,-90.8236966039387,129.621716357926,0.157349637186611,4.07969166365345,0.0385690023068316
79,69,129.698540087542,98.1985400875425,-89.9637544738856,128.070305128689,0.155450172707109,4.03198974729717,0.0385542083313367
72,80,124.479710494825,99.9797104948255,-86.5042073640699,117.454178588076,0.152430891938258,3.95984572878473,0.0384941491104601
51,41,73.2209408473344,69.7209408473344,-98.625811351446,90.1997903089968,0.130308355557182,3.38573293051027,0.0384874880067822
80,43,117.30841255513,84.8084125551301,-76.8197567947478,106.03204209142,0.123483968478116,3.21340745169948,0.0384277345261051
68,81,118.889637448943,98.3896374489427,-84.560532334853,110.846537772945,0.149678087356949,3.89716252303359,0.0384069400422227
82,74,136.889989180366,102.389989180366,-114.96501601171,177.182750390717,0.168611441000027,4.39694993989279,0.0383473642649973
51,31,68.2147872805896,64.7147872805896,-97.7863341893049,89.0050467328366,0.119990257641584,3.13918087149891,0.0382234291534436
66,33,91.1778496830492,72.6778496830491,-73.8812172240717,92.1597343152887,0.106340287356759,2.78272585202057,0.0382144318239412
48,37,66.7492819159967,66.2492819159967,-109.55178946622,94.0685499480545,0.137125868796175,3.59509835966375,0.038142452605664
79,71,130.723118606086,99.223118606086,-91.748369151329,131.301354745286,0.157551000125941,4.13224788293288,0.0381271899918352
51,60,82.7348636740178,79.2348636740178,-100.180311223418,92.4539322987888,0.145773217795734,3.82745474727161,0.0380862028217704
56,50,85.1462085084517,76.6462085084517,-86.3747158203729,94.8930705004211,0.128159969381155,3.37656964265419,0.0379556718635939
56,72,96.2358473948248,87.7358473948248,-89.0875309455627,98.9573586425952,0.146024707203591,3.85280018818052,0.0379009292128776
62,56,97.1040673631116,82.6040673631116,-80.3527871980854,97.4182519103644,0.128717499631953,3.39626251749458,0.0378997497893386
77,68,126.087202413787,96.5872024137865,-85.9026068334327,119.744044709634,0.145751299145914,3.84858346599207,0.0378714143616326
88,70,144.284004719699,103.784004719699,-122.764009275514,192.039658809947,0.164627216034901,4.35079945952846,0.0378383829377287
74,47,110.388971808177,83.8889718081771,-75.6877220430667,100.963483274063,0.121001345621473,3.19912499588607,0.0378232628537726
60,17,74.3181482644029,61.8181482644028,-76.3311797600498,88.5454830886162,0.0912156733641742,2.41382206525759,0.0377888969850146
83,68,135.411927395451,99.9119273954513,-111.881925864241,172.133292984058,0.166626054408487,4.41719699480799,0.0377221243708037
85,0,69.1525285070815,63.3474714929185,-65.3471467670917,92.9138132997962,0.0655593893761833,1.73920526703283,0.0376950269291853
57,78,100.757823392295,91.2578233922951,-88.5202680545574,100.740921028108,0.14834465067973,3.9386377549315,0.0376639487838124
66,63,106.700524039481,88.200524039481,-79.8149875667178,101.265400547581,0.13273897480384,3.52602392884592,0.0376455116251257
72,56,112.136983299404,87.6369832994041,-77.9252794216142,103.242549478266,0.127927936555814,3.40249284138643,0.0375982970484919
57,68,95.7190086085082,86.2190086085082,-87.1282873526647,98.6117440474421,0.140765086821868,3.74408759308537,0.0375966329104678
52,58,83.2241721961435,78.7241721961435,-96.4782957555784,93.7473445411476,0.139788512696914,3.7229424275893,0.0375478577538549
87,66,140.665639432438,101.165639432438,-119.675281095596,187.317246072895,0.165267281168027,4.40214208548935,0.037542468634257
55,76,96.7465984971014,89.2465984971014,-91.2258416062394,99.1396899467383,0.148503865255388,3.96386309976561,0.0374644283916286
55,52,84.6714596778665,77.1714596778665,-88.427437032112,94.946741376806,0.129258939395077,3.4556220000091,0.0374054046984121
70,71,116.887594260846,94.3875942608461,-81.9867692146543,108.33488125124,0.138882450938512,3.71743394259584,0.037359762966368
54,12,63.1091885964647,56.6091885964647,-86.1891227609036,88.3054075933077,0.093172474474083,2.49516909617477,0.0373411463843959
59,15,71.8665333926819,60.3665333926819,-77.3165286004277,88.310768185622,0.0889797576697376,2.38415673471901,0.0373212701891534
48,21,58.7491146536812,58.2491146536812,-102.352736221921,105.515589007891,0.11997785945781,3.21713305091958,0.0372934092432128
57,48,85.6167285440691,76.1167285440691,-84.5334379477729,94.7247991762928,0.123082671236578,3.30097454679523,0.0372867677383557
75,62,119.875003019905,92.375003019905,-81.1779567895688,110.511200313054,0.134529584160328,3.60805179471836,0.0372859348519494
88,90,153.25,112.75,-127.199646187583,194.797533197698,0.165626187498062,4.44414747775626,0.0372683823673831
67,50,101.473619259966,81.9736192599661,-76.7591226181384,97.4605351843604,0.120175958031873,3.22754179323472,0.0372345164619635
71,55,110.096231392858,86.596231392858,-77.5048761877133,101.865004377363,0.125364337328698,3.36696580084254,0.0372336236077382
53,56,83.7102031117312,78.2102031117312,-93.3891632201883,94.4733542972703,0.135061404659627,3.62749422914003,0.0372327000756237
78,61,123.967848270137,93.467848270137,-83.3008474353168,115.840789320195,0.13713035365427,3.68501515603182,0.0372129686983263
60,84,108.285134563899,95.7851345638993,-86.6634144004189,104.103145227802,0.1480027166722,3.97994553633092,0.0371871211103664
54,54,84.1927125017858,77.6927125017858,-90.7411972418507,94.8320491179919,0.131557846277097,3.53890305457629,0.0371747528113194
74,31,101.829932319339,75.3299323193393,-71.3711188105022,94.1914891920999,0.101513854882725,2.73468689923538,0.0371208327034106
56,47,83.6336718679076,75.1336718679076,-86.0173963849525,94.3668589977674,0.122641961713904,3.30525887563571,0.0371051001838142
73,58,114.710732122754,89.2107321227542,-78.7922462902313,105.315682681802,0.128567609102738,3.46584780173722,0.0370955727018062
48,67,81.749736587763,81.249736587763,-119.671864934139,78.969620580547,0.158736633960372,4.28058270070744,0.0370829499297229
79,68,129.182680073709,97.6826800737093,-89.1573914220196,126.624817867893,0.147622079205771,3.98791376638346,0.0370173699467043
54,89,101.752702647974,95.2527026479744,-94.665400650009,100.75192827146,0.156923409861429,4.2401181613137,0.0370092067936168
79,72,131.231598068952,99.7315980689521,-92.7537842559051,133.141248277966,0.154984643190308,4.19147953282045,0.036976118331662
60,58,95.1398892903809,82.6398892903809,-82.3145041337107,97.3737776798904,0.128250423131163,3.46854195651773,0.0369753126065459
60,75,103.763853403612,91.2638534036118,-85.0586098323926,101.587504210465,0.14112733832805,3.81695659641727,0.0369737865137155
50,4,53.2263605496965,50.7263605496965,-86.493545731843,111.327210314313,0.0976019795643385,2.64306223507456,0.0369276130804333
52,42,75.2049139992922,70.7049139992922,-95.0368064964346,91.6508478220308,0.123674546240209,3.34916860778059,0.0369269394060649
59,61,95.1705119719273,83.6705119719273,-83.7593611988313,97.7882360777647,0.131149919038772,3.55199346019726,0.0369229055482237
65,45,95.9109827427715,78.4109827427715,-76.5954644743552,95.2713190846964,0.114771099827746,3.10879678820159,0.0369181737009384
89,65,143.315261046873,101.815261046873,-122.112130614439,191.666476887492,0.156956885931885,4.25561329774452,0.0368823187048203
75,49,112.969654700974,85.4696547009741,-76.561096547505,102.959777584716,0.120395907377272,3.26935486349537,0.0368255855984238
82,52,125.321011092455,90.8210110924546,-83.1676518398746,117.664839420723,0.132268221955376,3.59201454487818,0.036822852553305
69,68,113.823716478708,92.3237164787078,-80.8801244407753,105.714810883012,0.134137872555545,3.64301042552015,0.0368206117709347
72,76,122.483899282792,97.9838992827925,-84.7774244464769,114.51699675351,0.14224977868375,3.86573572959088,0.0367975952403772
74,89,131.799533393127,105.299533393127,-95.4509328788108,134.888387503757,0.162632969183632,4.42262333782334,0.0367729640896062
55,86,101.758847980358,94.2588479803576,-92.4929420709273,101.083425169827,0.152410735651218,4.1474196039315,0.0367483279258125
68,51,103.488834390535,82.9888343905355,-76.7185380508295,98.276307472035,0.119509854374203,3.25273834989623,0.0367413057917848
76,85,132.97946787544,104.47946787544,-98.1690757912215,141.405711782133,0.169512687509783,4.61634384494298,0.0367201173057066
56,9,64.513405934908,56.013405934908,-81.3742834656775,87.7017738277157,0.0856051135057816,2.3312920011661,0.0367200305508543
69,85,122.370709247652,100.870709247652,-86.3666388454539,114.771684970809,0.146429441356793,3.99148003563579,0.0366855001276408
81,47,121.036269215651,87.5362692156507,-79.3552289880751,110.712521335465,0.12376788810803,3.3753750949379,0.0366678916051867
65,71,109.288016736944,91.7880167369444,-81.8346302016733,103.401571998827,0.135360000265218,3.6927067051034,0.0366560388016052
53,43,77.1869885941996,71.6869885941996,-92.1163182773288,92.6159045883032,0.121716293106389,3.32233074938466,0.0366358145193498
70,37,99.1265440029887,76.6265440029887,-73.2199122109331,94.4483404804049,0.105639146148207,2.88980996202101,0.0365557415665934
53,13,62.1478296637682,56.6478296637682,-89.0400705063666,88.249382055483,0.0937795493711313,2.57253260154793,0.0364541733366966
67,64,108.72722487491,89.2272248749101,-79.8581322289163,102.304681123533,0.129314078567219,3.54791493572638,0.036447908394045
86,0,69.7492426348596,63.7507573651404,-65.3506163534479,92.639488131851,0.0631652844853535,1.73309331429386,0.0364465571267233
73,44,107.286763489735,81.7867634897355,-74.7071693715539,98.7906788081106,0.113153606263764,3.1048910174964,0.0364436644075849
61,55,95.1026939780282,81.6026939780282,-80.9609755020795,96.9090048660291,0.123395152033364,3.38603103316918,0.036442416157619
58,13,69.4159213373708,58.9159213373708,-78.4680155969072,88.1019104403296,0.0859905071418587,2.35977833054003,0.0364400783026853
63,38,89.3641084666249,73.8641084666249,-76.6410253883079,93.1053026943649,0.107238787426342,2.94344848681452,0.0364330437263399
49,20,59.7421573518352,58.2421573518352,-99.2421698532384,99.8126754892419,0.111154756008454,3.05104220374494,0.0364317333506626
59,87,108.270954958001,96.7709549580007,-87.9351628617046,104.249899749225,0.147481295576885,4.05014157740145,0.0364138617770266
58,64,95.195122527669,84.695122527669,-85.3118919352218,98.1385511410305,0.132306281295005,3.63685324142443,0.036379329192614
71,39,101.657351831407,78.1573518314068,-73.5063319793569,95.5972145954953,0.10725128182521,2.95022441225717,0.0363536012310175
76,64,122.46190487127,93.9619048712696,-82.7917892513407,113.824358127993,0.13410955505435,3.69108964250106,0.0363333237725101
64,59,101.633455625451,85.1334556254507,-79.7086075122676,98.9448761903111,0.125205307282044,3.44604179879541,0.0363330785267349
74,88,131.343373894674,104.843373894674,-94.4931817932992,133.118516340917,0.158379145327789,4.36205420966011,0.0363083853880233
73,29,99.2992410471861,73.7992410471861,-70.942048804943,92.9398252941089,0.0965702056635868,2.66537315982387,0.036231401711109
76,52,116.096589189271,87.5965891892715,-77.9750233803622,105.829731914528,0.122067315455523,3.37079957349627,0.0362131633145164
55,10,63.563463655911,56.063463655911,-83.5783345414978,87.9855967801326,0.0868584497597182,2.39928873656218,0.0362017494752104
57,11,66.9652294433386,57.4652294433386,-79.8102796981329,87.905841845138,0.0847120542632222,2.34169225757121,0.0361755708886722
62,83,110.803269706002,96.3032697060015,-85.3958200904253,105.280433646782,0.142263861755887,3.93519847414782,0.0361516357282829
77,56,119.76720989301,90.2672098930101,-80.1075208788547,109.906303016563,0.126729177690777,3.50625125333493,0.0361437810739433
85,72,140.571306138059,103.071306138059,-119.853327494558,186.825136859826,0.154514018594836,4.27691273501766,0.0361274658072252
72,41,104.199843217145,79.699843217145,-73.9101324574424,96.8976325767469,0.10877170184411,3.01270332393435,0.0361043521876103
49,65,82.2475424970939,80.7475424970939,-110.904208090797,86.3949194847353,0.148118510986211,4.1031982989139,0.0360983067831301
56,71,95.7323220558619,87.2323220558619,-88.9590732004761,98.762301796837,0.138227265005901,3.8329945066882,0.0360624740694796
82,62,130.710605737246,96.2106057372459,-90.8859979135181,131.342519874973,0.145073876429578,4.0286445774397,0.0360105920591725
74,86,130.415628087442,103.915628087442,-92.803431613282,130.030060592117,0.153351455877629,4.26342153331833,0.0359691047857217
55,75,96.2441508523886,88.7441508523886,-91.1035175369407,98.953595352021,0.141642683488418,3.94461952160263,0.035907818919598
63,57,99.109676087143,83.609676087143,-79.8741061629093,97.9955559429579,0.122396127367825,3.408885205056,0.0359050305320606
77,57,120.300892449532,90.8008924495317,-80.5275596463309,110.605522162867,0.126796647734852,3.53388319816215,0.0358802599363768
74,87,130.881945037972,104.381945037972,-93.6158676453738,131.5094886923,0.154622423871352,4.30981164309508,0.0358768402603114
80,81,137.201215953436,104.701215953436,-115.709735434624,177.446749938058,0.158474430654254,4.43021091640853,0.0357713060719749
74,85,129.944767431265,103.444767431265,-92.0420518335494,128.652479784814,0.150945075108831,4.2213437272292,0.0357575892565159
63,87,114.290923283524,98.7909232835239,-85.9765603294844,107.605578830628,0.142872187546914,3.99584035275467,0.0357552291718611
49,38,68.7438760441136,67.2438760441136,-107.446604702813,87.5174194787078,0.124483454986168,3.4826922820242,0.035743455035831
79,41,114.693736780205,83.1937367802054,-75.4745095244864,103.352450899431,0.11160262912841,3.12345833508389,0.0357304683321194
75,33,104.374310455314,76.8743104553139,-71.9138479844343,95.6015533825124,0.100273853922211,2.80644931672607,0.0357297932745807
84,68,136.977444883405,100.477444883405,-114.969431000303,178.176976011712,0.155239780704467,4.34585631230715,0.0357213330465712
65,48,97.4601457276531,79.9601457276531,-77.1511624107319,96.1172648563921,0.113723607997016,3.18374407542896,0.0357200846873013
90,76,150.34114008867,107.84114008867,-126.008894646997,195.423164768389,0.156378729226954,4.38361161131717,0.0356734909687782
48,20,58.2491065438756,57.7491065438756,-101.824215247388,106.375841532346,0.113748388708297,3.19478489897017,0.0356043966355805
51,16,60.7078089444068,57.2078089444068,-93.4559648346859,93.1286547216843,0.0986960005886295,2.77300036533626,0.0355917733810545
74,90,132.25,105.75,-96.5192290498566,136.879465298404,0.159977656246059,4.49578063693601,0.0355839550826233
54,11,62.6080621026685,56.1080621026685,-86.071180360853,88.1406363766123,0.0878458300186524,2.47160925273679,0.035541957095921
